"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"20/8/2007","10:00:00",1.238,0,240.4,5.2,0,0,18
"20/8/2007","11:00:00",1.588,0.218,241.37,6.6,0,1,18
"20/8/2007","12:00:00",0.118,0,242.05,0.6,0,0,0
"20/8/2007","13:00:00",2.204,0.148,240.47,9.4,0,30,0
"20/8/2007","14:00:00",0.172,0,240.73,0.8,0,0,0
"20/8/2007","15:00:00",1.598,0.128,241.39,6.6,2,1,18
"20/8/2007","16:00:00",1.49,0.238,241.69,6.2,2,0,18
"20/8/2007","17:00:00",1.27,0,240.25,5.2,0,1,17
"20/8/2007","18:00:00",0.116,0,243.52,0.6,0,0,0
"20/8/2007","19:00:00",2.396,0.142,240.19,10,0,37,0
"20/8/2007","20:00:00",2.168,0.184,240.58,9.2,0,29,0
"20/8/2007","21:00:00",0.39,0.248,241.95,1.8,0,0,0
"20/8/2007","22:00:00",0.338,0.15,242.76,1.6,0,0,0
"20/8/2007","23:00:00",0.782,0.172,246.29,3.2,0,0,0
"21/8/2007","00:00:00",0.246,0.156,243.07,1.4,0,0,0
"21/8/2007","01:00:00",0.132,0,242.8,0.6,0,0,0
"21/8/2007","02:00:00",0.124,0,240.27,0.6,0,0,0
"21/8/2007","03:00:00",0.122,0,240.06,0.6,0,0,0
"21/8/2007","04:00:00",0.114,0,240.31,0.6,0,0,0
"21/8/2007","05:00:00",0.188,0.106,238.9,0.8,0,0,0
"21/8/2007","06:00:00",0.112,0,241.63,0.4,0,0,0
"21/8/2007","07:00:00",0.112,0,242.78,0.6,0,0,0
"21/8/2007","08:00:00",1.35,0.114,244.52,5.4,0,0,18
"21/8/2007","09:00:00",1.172,0,240.36,4.8,0,0,17
"21/8/2007","10:00:00",0.108,0,239.62,0.4,0,0,0
"21/8/2007","11:00:00",0.182,0.102,238.92,0.8,0,0,0
"21/8/2007","12:00:00",0.108,0,239.6,0.4,0,0,0
"21/8/2007","13:00:00",0.11,0,242.59,0.4,0,0,0
"21/8/2007","14:00:00",0.108,0,240.77,0.4,0,0,0
"21/8/2007","15:00:00",0.18,0.11,241.54,0.8,0,0,0
"21/8/2007","16:00:00",0.11,0,241.78,0.4,0,0,0
"21/8/2007","17:00:00",0.106,0,237.8,0.4,0,0,0
"21/8/2007","18:00:00",1.156,0,238.39,4.8,0,0,18
"21/8/2007","19:00:00",0.386,0.288,240.11,2,0,0,0
"21/8/2007","20:00:00",0.444,0.186,237.66,2,0,0,0
"21/8/2007","21:00:00",2.196,0.156,237.47,9.4,0,0,18
"21/8/2007","22:00:00",0.976,0.108,240.07,4,0,0,0
"21/8/2007","23:00:00",0.138,0,242.57,0.6,0,0,0
"22/8/2007","00:00:00",0.216,0.114,240.79,1,0,0,0
"22/8/2007","01:00:00",0.304,0.238,240.32,1.6,0,0,0
"22/8/2007","02:00:00",0.232,0.134,240.29,1.2,0,0,0
"22/8/2007","03:00:00",0.21,0.148,243.7,1,0,0,0
"22/8/2007","04:00:00",0.286,0.236,240.56,1.4,0,0,0
"22/8/2007","05:00:00",0.214,0.136,241.04,1,0,0,0
"22/8/2007","06:00:00",0.11,0,243.14,0.4,0,0,0
"22/8/2007","07:00:00",0.108,0,239.74,0.4,0,0,0
"22/8/2007","08:00:00",0.246,0.106,241.37,1.2,0,0,0
"22/8/2007","09:00:00",1.288,0.094,238.18,5.4,1,0,18
"22/8/2007","10:00:00",3.396,0,237.03,14.2,37,0,17
"22/8/2007","11:00:00",0.186,0.106,241.2,0.8,0,0,0
"22/8/2007","12:00:00",0.204,0.132,240.21,1,0,0,0
"22/8/2007","13:00:00",0.206,0.138,241.56,1,0,0,0
"22/8/2007","14:00:00",0.276,0.236,240.15,1.4,0,0,0
"22/8/2007","15:00:00",0.214,0.14,241.95,1,0,0,0
"22/8/2007","16:00:00",0.128,0,242.27,0.8,0,0,0
"22/8/2007","17:00:00",0.182,0.112,242.98,0.8,0,0,0
"22/8/2007","18:00:00",0.112,0,243.35,0.4,0,0,0
"22/8/2007","19:00:00",4.564,0.284,239.25,19,1,38,18
"22/8/2007","20:00:00",1.946,0.398,240.06,8.2,1,0,18
"22/8/2007","21:00:00",1.414,0,238.78,5.8,0,0,17
"22/8/2007","22:00:00",1.35,0.128,239.38,5.6,0,0,18
"22/8/2007","23:00:00",2.178,0.206,239.42,9.4,0,23,0
"23/8/2007","00:00:00",0.272,0.238,240.76,1.4,0,0,0
"23/8/2007","01:00:00",0.202,0.132,239.53,1,0,0,0
"23/8/2007","02:00:00",0.278,0.24,240.98,1.4,0,0,0
"23/8/2007","03:00:00",1.258,0.118,239.04,5.2,0,0,17
"23/8/2007","04:00:00",0.214,0.132,239.97,1,0,0,0
"23/8/2007","05:00:00",0.108,0,238.87,0.4,0,0,0
"23/8/2007","06:00:00",0.108,0,240.17,0.4,0,0,0
"23/8/2007","07:00:00",0.798,0.15,241.79,3.4,0,0,0
"23/8/2007","08:00:00",1.876,0.086,237.61,7.8,0,0,18
"23/8/2007","09:00:00",1.276,0,238.85,5.2,1,0,18
"23/8/2007","10:00:00",0.26,0.128,239.52,1.2,0,0,0
"23/8/2007","11:00:00",0.338,0.218,237.61,1.8,0,0,0
"23/8/2007","12:00:00",0.276,0,241.65,1.4,0,0,0
"23/8/2007","13:00:00",1.394,0,242.31,5.6,0,0,18
"23/8/2007","14:00:00",1.38,0.118,240.04,5.8,0,0,17
"23/8/2007","15:00:00",0.262,0,242.34,1.2,0,0,0
"23/8/2007","16:00:00",0.3,0.132,242.74,1.4,0,0,0
"23/8/2007","17:00:00",0.384,0.22,242.52,2,0,0,0
"23/8/2007","18:00:00",0.356,0.206,241.52,1.8,0,0,0
"23/8/2007","19:00:00",1.856,0.144,239.11,7.8,0,0,19
"23/8/2007","20:00:00",0.7,0.172,240.49,3,0,0,0
"23/8/2007","21:00:00",1.336,0.118,242.29,5.6,0,1,0
"23/8/2007","22:00:00",0.626,0.264,239.89,3,0,2,0
"23/8/2007","23:00:00",1.1,0.064,240.3,4.6,1,0,0
"24/8/2007","00:00:00",0.714,0.382,241.74,3.4,1,2,0
"24/8/2007","01:00:00",0.19,0.124,242.39,1,0,1,0
"24/8/2007","02:00:00",1.258,0.106,240.87,5.2,0,1,18
"24/8/2007","03:00:00",0.23,0.164,242.68,1.4,0,1,0
"24/8/2007","04:00:00",0.182,0.122,241.99,0.8,0,1,0
"24/8/2007","05:00:00",0.128,0,242.29,0.6,0,0,0
"24/8/2007","06:00:00",0.21,0.138,243.08,1,0,0,0
"24/8/2007","07:00:00",0.298,0.276,241,1.6,0,2,0
"24/8/2007","08:00:00",0.3,0.13,241.02,1.4,0,0,0
"24/8/2007","09:00:00",1.518,0,235.89,6.4,0,5,17
"24/8/2007","10:00:00",1.332,0.096,237.21,5.6,0,1,17
"24/8/2007","11:00:00",0.256,0,237.75,1.2,0,0,0
"24/8/2007","12:00:00",0.354,0.212,240.55,1.8,0,1,0
"24/8/2007","13:00:00",1.298,0.11,239.81,5.4,0,0,18
"24/8/2007","14:00:00",1.362,0.098,239.56,5.6,0,0,17
"24/8/2007","15:00:00",2.444,0.28,240.71,10.2,0,20,18
"24/8/2007","16:00:00",0.462,0.368,243.35,2.4,0,2,0
"24/8/2007","17:00:00",0.326,0.13,241.44,1.6,0,1,0
"24/8/2007","18:00:00",0.34,0.136,243.11,1.6,0,0,0
"24/8/2007","19:00:00",3.988,0.488,237.86,16.8,38,2,17
"24/8/2007","20:00:00",1.876,0.224,240.74,7.8,0,1,18
"24/8/2007","21:00:00",2.764,0.472,237.79,11.8,0,3,17
"24/8/2007","22:00:00",1.294,0.11,239.79,5.4,0,0,0
"24/8/2007","23:00:00",1.208,0,241.96,5,0,0,0
"25/8/2007","00:00:00",4.718,0.292,237.34,19.8,1,38,18
"25/8/2007","01:00:00",0.376,0.288,240.47,1.8,2,1,0
"25/8/2007","02:00:00",0.236,0.134,241.1,1.2,0,0,0
"25/8/2007","03:00:00",0.204,0.112,242.89,1,0,0,0
"25/8/2007","04:00:00",0.204,0.124,241.29,1,0,1,0
"25/8/2007","05:00:00",0.206,0.106,241.71,1,0,0,0
"25/8/2007","06:00:00",0.218,0.136,242.04,1,0,0,0
"25/8/2007","07:00:00",0.286,0.26,242.68,1.6,0,1,0
"25/8/2007","08:00:00",0.224,0.144,244.77,1,0,0,0
"25/8/2007","09:00:00",0.112,0,241.48,0.4,0,0,0
"25/8/2007","10:00:00",0.314,0.206,238.19,1.6,0,1,0
"25/8/2007","11:00:00",0.344,0.104,237.8,1.6,0,0,0
"25/8/2007","12:00:00",0.274,0.118,238.9,1.2,0,0,0
"25/8/2007","13:00:00",0.368,0.242,240.29,1.8,0,1,0
"25/8/2007","14:00:00",1.702,0.2,236.22,7.2,0,0,17
"25/8/2007","15:00:00",1.3,0.11,237.64,5.4,1,1,17
"25/8/2007","16:00:00",4.282,0.298,233.78,18.2,50,1,16
"25/8/2007","17:00:00",1.246,0.114,238.37,5.2,0,0,17
"25/8/2007","18:00:00",0.334,0.328,238.81,1.8,1,0,0
"25/8/2007","19:00:00",1.452,0.266,238.3,6.2,0,1,18
"25/8/2007","20:00:00",0.352,0.228,238.94,1.6,0,0,0
"25/8/2007","21:00:00",0.338,0.232,242.02,1.6,0,1,0
"25/8/2007","22:00:00",0.354,0.256,240.53,1.8,0,2,0
"25/8/2007","23:00:00",0.36,0.258,241.37,1.8,0,1,0
"26/8/2007","00:00:00",0.264,0.124,241.44,1.2,0,1,0
"26/8/2007","01:00:00",1.25,0,239.43,5.2,0,0,18
"26/8/2007","02:00:00",0.264,0.104,240.63,1.2,0,0,0
"26/8/2007","03:00:00",0.31,0.292,240.76,1.6,0,1,0
"26/8/2007","04:00:00",0.358,0.372,242.51,2,0,1,0
"26/8/2007","05:00:00",0.114,0,242.02,0.4,0,0,0
"26/8/2007","06:00:00",0.114,0,241.93,0.4,0,0,0
"26/8/2007","07:00:00",0.358,0.372,242.4,2,0,2,0
"26/8/2007","08:00:00",0.286,0.264,242.32,1.6,0,2,0
"26/8/2007","09:00:00",0.114,0,241.81,0.4,0,0,0
"26/8/2007","10:00:00",0.176,0,241.75,0.8,0,0,0
"26/8/2007","11:00:00",1.334,0.234,238.6,5.6,0,1,18
"26/8/2007","12:00:00",1.744,0.482,236.94,7.6,0,3,17
"26/8/2007","13:00:00",1.582,0.354,236.91,6.8,0,0,17
"26/8/2007","14:00:00",0.75,0.376,241.37,3.4,0,2,0
"26/8/2007","15:00:00",1.704,0.262,240.72,7.2,1,18,0
"26/8/2007","16:00:00",0.466,0.322,240.19,2.2,0,1,0
"26/8/2007","17:00:00",0.41,0.306,239.73,2,0,2,0
"26/8/2007","18:00:00",0.31,0.18,238.78,1.4,0,1,0
"26/8/2007","19:00:00",1.042,0.296,237.06,5,0,1,0
"26/8/2007","20:00:00",0.29,0.198,239.15,1.4,0,1,0
"26/8/2007","21:00:00",2.832,0.222,235.41,12,0,1,17
"26/8/2007","22:00:00",1.324,0.342,237.25,5.6,0,1,0
"26/8/2007","23:00:00",0.238,0.138,239.43,1.2,0,1,0
"27/8/2007","00:00:00",0.184,0.124,242.38,0.8,0,1,0
"27/8/2007","01:00:00",0.278,0.25,240.74,1.4,0,1,0
"27/8/2007","02:00:00",0.274,0.252,241.58,1.4,0,1,0
"27/8/2007","03:00:00",0.182,0.116,240.52,0.8,0,1,0
"27/8/2007","04:00:00",0.254,0.214,240.1,1.4,0,1,0
"27/8/2007","05:00:00",0.278,0.246,240.15,1.4,0,1,0
"27/8/2007","06:00:00",0.342,0.354,241.17,2,0,1,0
"27/8/2007","07:00:00",0.186,0.116,240.75,0.8,0,1,0
"27/8/2007","08:00:00",1.304,0.1,239.94,5.4,0,1,18
"27/8/2007","09:00:00",1.516,0.254,239.29,6.4,1,1,17
"27/8/2007","10:00:00",1.31,0.232,236.7,5.6,0,1,17
"27/8/2007","11:00:00",1.226,0.096,238.62,5,0,1,17
"27/8/2007","12:00:00",1.232,0.098,239.24,5,0,1,17
"27/8/2007","13:00:00",0.286,0.236,238.27,1.4,0,1,0
"27/8/2007","14:00:00",0.272,0.242,239.32,1.4,0,1,0
"27/8/2007","15:00:00",0.202,0.148,240.18,1,0,2,0
"27/8/2007","16:00:00",0.182,0.114,240.13,0.8,0,1,0
"27/8/2007","17:00:00",0.282,0.238,239.84,1.6,0,1,0
"27/8/2007","18:00:00",0.276,0.254,241.87,1.4,0,1,0
"27/8/2007","19:00:00",0.276,0.232,241.07,1.4,0,0,0
"27/8/2007","20:00:00",0.194,0.106,243.1,0.8,0,0,0
"27/8/2007","21:00:00",2.072,0.176,237.94,8.6,0,0,18
"27/8/2007","22:00:00",3.662,0.346,237.57,15.4,38,0,0
"27/8/2007","23:00:00",1.958,0.212,241.07,8,0,0,0
"28/8/2007","00:00:00",2.07,0.258,237.97,8.6,1,1,17
"28/8/2007","01:00:00",0.484,0.076,239.38,2,0,0,0
"28/8/2007","02:00:00",0.208,0.118,237.74,1,0,0,0
"28/8/2007","03:00:00",0.48,0.092,240.62,2,0,0,0
"28/8/2007","04:00:00",0.114,0,240.83,0.4,0,0,0
"28/8/2007","05:00:00",0.366,0.346,239.66,2,0,1,0
"28/8/2007","06:00:00",0.114,0,240.56,0.4,0,0,0
"28/8/2007","07:00:00",0.36,0.22,238.8,1.8,0,0,0
"28/8/2007","08:00:00",1.268,0.114,240.24,5.2,0,0,18
"28/8/2007","09:00:00",1.404,0.202,237.33,5.8,0,0,17
"28/8/2007","10:00:00",0.554,0.206,239.76,2.4,0,2,0
"28/8/2007","11:00:00",1.522,0.104,237.07,6.4,0,0,17
"28/8/2007","12:00:00",0.542,0.212,238.73,2.4,0,1,0
"28/8/2007","13:00:00",1.15,0,237.46,4.8,0,0,17
"28/8/2007","14:00:00",0.364,0.35,238.99,2,0,1,0
"28/8/2007","15:00:00",0.11,0,239.41,0.4,0,0,0
"28/8/2007","16:00:00",0.816,0.366,239.59,5.8,7,1,0
"28/8/2007","17:00:00",0.204,0.128,239.07,1,0,0,0
"28/8/2007","18:00:00",0.194,0.124,240.86,1,0,1,0
"28/8/2007","19:00:00",0.324,0.204,241.74,1.8,0,0,0
"28/8/2007","20:00:00",0.314,0.176,241.6,1.4,0,1,0
"28/8/2007","21:00:00",0.192,0,238.47,0.8,0,0,0
"28/8/2007","22:00:00",1.166,0.34,239.43,5,0,1,0
"28/8/2007","23:00:00",1.732,0.086,239.81,7.8,0,23,0
"29/8/2007","00:00:00",0.116,0,244.17,0.6,0,0,0
"29/8/2007","01:00:00",0.306,0.262,242.96,1.6,0,1,0
"29/8/2007","02:00:00",0.114,0,241.04,0.4,0,0,0
"29/8/2007","03:00:00",0.358,0.358,241.48,2,0,2,0
"29/8/2007","04:00:00",0.114,0,241.99,0.6,0,0,0
"29/8/2007","05:00:00",1.334,0.192,240.73,5.6,0,1,18
"29/8/2007","06:00:00",0.214,0.128,240.99,1,0,0,0
"29/8/2007","07:00:00",0.114,0,241.91,0.4,0,0,0
"29/8/2007","08:00:00",1.614,0.208,238.84,6.8,0,0,18
"29/8/2007","09:00:00",1.252,0,240.96,5.2,1,0,18
"29/8/2007","10:00:00",1.162,0,238.68,4.8,0,0,17
"29/8/2007","11:00:00",0.208,0.124,239.57,1,0,0,0
"29/8/2007","12:00:00",0.2,0.112,238.72,1,0,1,0
"29/8/2007","13:00:00",0.278,0.236,241.47,1.4,0,0,0
"29/8/2007","14:00:00",0.304,0.254,241.55,1.6,0,1,0
"29/8/2007","15:00:00",0.114,0,241.26,0.4,0,0,0
"29/8/2007","16:00:00",0.286,0.264,243.52,1.6,0,1,0
"29/8/2007","17:00:00",0.114,0,242.39,0.4,0,0,0
"29/8/2007","18:00:00",0.206,0.132,241.35,1,0,0,0
"29/8/2007","19:00:00",1.336,0.046,239.29,5.6,0,0,17
"29/8/2007","20:00:00",1.228,0,241.23,5,0,0,18
"29/8/2007","21:00:00",0.388,0.232,238.11,1.8,0,0,0
"29/8/2007","22:00:00",0.264,0,240.58,1.2,0,0,0
"29/8/2007","23:00:00",0.366,0.364,242.32,2,0,2,0
"30/8/2007","00:00:00",0.114,0,243.67,0.4,0,0,0
"30/8/2007","01:00:00",0.266,0.226,242.09,1.4,0,2,0
"30/8/2007","02:00:00",1.28,0.118,241.15,5.2,0,0,18
"30/8/2007","03:00:00",0.188,0.102,241.79,0.8,0,0,0
"30/8/2007","04:00:00",0.112,0,242.86,0.6,0,0,0
"30/8/2007","05:00:00",0.218,0.134,242.25,1,0,0,0
"30/8/2007","06:00:00",0.108,0,240.25,0.4,0,0,0
"30/8/2007","07:00:00",1.036,0.08,238.79,4.4,0,0,0
"30/8/2007","08:00:00",1.428,0.24,240.3,6,0,2,18
"30/8/2007","09:00:00",1.19,0,237.91,5,0,0,17
"30/8/2007","10:00:00",0.332,0.292,240.84,1.8,0,2,0
"30/8/2007","11:00:00",0.194,0.086,239.25,1,0,0,0
"30/8/2007","12:00:00",0.356,0.258,242.15,1.8,0,1,0
"30/8/2007","13:00:00",1.318,0,240.29,5.4,0,0,17
"30/8/2007","14:00:00",0.224,0.166,241.19,1.2,0,0,0
"30/8/2007","15:00:00",0.21,0.128,239.39,1,0,0,0
"30/8/2007","16:00:00",0.112,0,241.37,0.4,0,0,0
"30/8/2007","17:00:00",0.11,0,239.83,0.4,0,0,0
"30/8/2007","18:00:00",0.21,0.132,240.6,1,0,0,0
"30/8/2007","19:00:00",2.218,0.366,237.94,10.4,25,3,0
"30/8/2007","20:00:00",1.418,0.354,239.81,6.4,0,0,11
"30/8/2007","21:00:00",1.756,0.272,238.88,7.4,0,2,0
"30/8/2007","22:00:00",3.746,0.108,236.21,15.8,37,0,0
"30/8/2007","23:00:00",2.376,0.058,240.33,9.8,0,17,18
"31/8/2007","00:00:00",0.44,0.182,241.73,2,0,0,0
"31/8/2007","01:00:00",0.284,0,241.57,1.2,0,0,0
"31/8/2007","02:00:00",0.37,0.114,241.84,1.6,0,2,0
"31/8/2007","03:00:00",0.382,0.13,242.51,1.6,0,0,0
"31/8/2007","04:00:00",0.468,0.248,241.63,2.2,0,2,0
"31/8/2007","05:00:00",0.356,0.096,241.93,1.4,0,0,0
"31/8/2007","06:00:00",0.284,0,241.18,1.2,0,0,0
"31/8/2007","07:00:00",3.456,0.274,237.03,14.6,0,0,17
"31/8/2007","08:00:00",1.514,0,240.98,6.2,0,0,18
"31/8/2007","09:00:00",1.602,0.104,240.15,6.6,0,1,17
"31/8/2007","10:00:00",1.262,0.112,239.91,5.2,0,0,18
"31/8/2007","11:00:00",1.308,0.214,236.1,5.6,0,1,17
"31/8/2007","12:00:00",1.172,0,240.18,4.8,0,0,18
"31/8/2007","13:00:00",0.106,0,237.33,0.4,0,0,0
"31/8/2007","14:00:00",0.274,0.22,238.48,1.4,0,0,0
"31/8/2007","15:00:00",0.108,0,241.46,0.4,0,0,0
"31/8/2007","16:00:00",0.19,0.108,243.63,0.8,0,0,0
"31/8/2007","17:00:00",0.548,0.104,241.54,2.2,0,0,0
"31/8/2007","18:00:00",0.336,0.262,243.97,1.6,0,2,0
"31/8/2007","19:00:00",0.642,0,242.11,2.6,0,0,0
"31/8/2007","20:00:00",1.736,0.314,237.24,7.4,0,2,18
"31/8/2007","21:00:00",4.48,0.066,231.09,19.4,36,0,16
"31/8/2007","22:00:00",3.798,0.142,232.7,16.2,36,1,17
"31/8/2007","23:00:00",0.436,0,239.01,1.8,0,0,0
"1/9/2007","00:00:00",0.908,0.272,241.46,3.8,0,1,0
"1/9/2007","01:00:00",0.258,0.2,240.31,1.4,0,0,0
"1/9/2007","02:00:00",0.112,0,238.83,0.4,0,0,0
"1/9/2007","03:00:00",0.112,0,240.18,0.4,0,0,0
"1/9/2007","04:00:00",0.278,0.228,240.49,1.4,0,0,0
"1/9/2007","05:00:00",0.298,0.236,238.24,1.6,0,1,0
"1/9/2007","06:00:00",0.11,0,238.45,0.4,0,0,0
"1/9/2007","07:00:00",1.228,0.094,237.95,5,0,1,17
"1/9/2007","08:00:00",0.494,0.116,239.42,2.4,0,0,0
"1/9/2007","09:00:00",0.54,0.218,239.07,2.4,0,0,0
"1/9/2007","10:00:00",1.186,0,236.82,5,0,0,17
"1/9/2007","11:00:00",0.506,0.104,235.61,2.8,0,0,5
"1/9/2007","12:00:00",0.242,0.118,239.21,1,0,0,0
"1/9/2007","13:00:00",1.874,0.482,239.23,8.2,0,0,0
"1/9/2007","14:00:00",0.39,0.34,240.9,2,0,1,0
"1/9/2007","15:00:00",1.73,0.362,240.56,7.2,1,0,18
"1/9/2007","16:00:00",1.852,0.486,238.61,8,0,1,17
"1/9/2007","17:00:00",1.53,0.174,240.35,6.4,0,0,18
"1/9/2007","18:00:00",2.184,0.086,240.56,9,0,0,18
"1/9/2007","19:00:00",1.44,0.072,239.9,6,0,0,17
"1/9/2007","20:00:00",1.39,0.252,241.2,7.6,13,0,0
"1/9/2007","21:00:00",1.886,0.208,238.35,8,0,1,0
"1/9/2007","22:00:00",3.228,0.482,237.85,14,0,0,0
"1/9/2007","23:00:00",3.298,0.234,238.98,13.8,0,1,18
"2/9/2007","00:00:00",1.652,0.156,242.24,6.8,2,0,18
"2/9/2007","01:00:00",2.51,0.304,238.88,10.6,38,1,0
"2/9/2007","02:00:00",0.244,0.198,242.1,1.2,0,1,0
"2/9/2007","03:00:00",0.286,0.23,242,1.4,0,1,0
"2/9/2007","04:00:00",0.264,0.212,242.39,1.4,0,0,0
"2/9/2007","05:00:00",0.186,0.096,242.18,0.8,0,1,0
"2/9/2007","06:00:00",0.268,0.21,242.19,1.4,0,0,0
"2/9/2007","07:00:00",0.098,0,243.05,0.4,0,0,0
"2/9/2007","08:00:00",0.248,0.2,242.65,1.2,0,1,0
"2/9/2007","09:00:00",1.29,0.112,240.9,5.4,0,0,18
"2/9/2007","10:00:00",0.96,0.092,240.14,4,0,1,0
"2/9/2007","11:00:00",1.188,0.2,235.9,5,0,0,0
"2/9/2007","12:00:00",0.516,0,238.46,2.6,0,0,0
"2/9/2007","13:00:00",3.046,0.504,237.04,13.2,0,0,17
"2/9/2007","14:00:00",1.416,0,240.08,6,0,0,18
"2/9/2007","15:00:00",1.826,0.132,239,8,1,1,18
"2/9/2007","16:00:00",1.68,0.214,238.27,7.2,0,0,17
"2/9/2007","17:00:00",1.616,0.08,237.34,6.8,0,1,17
"2/9/2007","18:00:00",1.838,0.086,237.24,7.8,0,0,17
"2/9/2007","19:00:00",1.948,0.14,237.76,9.6,22,0,0
"2/9/2007","20:00:00",0.882,0.24,239.69,4,0,1,0
"2/9/2007","21:00:00",1.008,0,239.39,5,0,0,0
"2/9/2007","22:00:00",3.152,0.236,239.71,13.2,38,2,0
"2/9/2007","23:00:00",0.72,0,242.91,3.4,0,0,0
"3/9/2007","00:00:00",1.768,0.052,237.83,7.4,0,0,18
"3/9/2007","01:00:00",0.252,0.106,241.66,1.2,0,0,0
"3/9/2007","02:00:00",0.148,0,238.92,0.6,0,0,0
"3/9/2007","03:00:00",0.222,0.086,239.38,1,0,1,0
"3/9/2007","04:00:00",0.242,0.096,238.84,1,0,0,0
"3/9/2007","05:00:00",0.234,0.086,239.17,1,0,2,0
"3/9/2007","06:00:00",0.248,0.108,241.84,1.2,0,0,0
"3/9/2007","07:00:00",1.284,0.05,238.71,5.4,0,0,0
"3/9/2007","08:00:00",1.754,0.11,239.25,7.2,0,0,18
"3/9/2007","09:00:00",2.036,0.16,240.23,8.4,0,8,18
"3/9/2007","10:00:00",3.698,0.34,236.39,15.8,0,35,17
"3/9/2007","11:00:00",1.226,0.074,235.27,5.2,0,1,17
"3/9/2007","12:00:00",0.23,0.116,237.31,1,0,0,0
"3/9/2007","13:00:00",0.262,0.2,236.65,1.4,0,1,0
"3/9/2007","14:00:00",0.122,0,240.76,0.6,0,0,0
"3/9/2007","15:00:00",0.292,0.222,240.62,1.6,0,1,0
"3/9/2007","16:00:00",0.132,0,243.75,0.6,0,0,0
"3/9/2007","17:00:00",0.31,0.244,238.94,1.6,0,2,0
"3/9/2007","18:00:00",0.142,0,239.51,0.6,0,0,0
"3/9/2007","19:00:00",2.964,0.358,234.86,12.6,37,0,0
"3/9/2007","20:00:00",1.3,0.164,239.19,5.4,0,0,18
"3/9/2007","21:00:00",1.04,0,239.39,4.4,0,0,0
"3/9/2007","22:00:00",1.384,0.254,238.07,5.8,0,1,0
"3/9/2007","23:00:00",0.202,0.108,243.09,1,0,0,0
"4/9/2007","00:00:00",1.294,0.112,242.62,5.2,0,2,18
"4/9/2007","01:00:00",0.2,0.104,242.17,1,0,0,0
"4/9/2007","02:00:00",0.122,0,241.4,0.6,0,0,0
"4/9/2007","03:00:00",0.2,0.104,242.54,1,0,0,0
"4/9/2007","04:00:00",0.122,0,240.94,0.6,0,0,0
"4/9/2007","05:00:00",0.272,0.22,241.1,1.4,0,2,0
"4/9/2007","06:00:00",0.12,0,238.85,0.6,0,0,0
"4/9/2007","07:00:00",0.9,0.214,238.07,4,0,2,0
"4/9/2007","08:00:00",1.208,0,236.12,5,0,0,17
"4/9/2007","09:00:00",0.286,0,241,1.4,1,0,0
"4/9/2007","10:00:00",1.394,0.108,239.35,5.8,0,0,17
"4/9/2007","11:00:00",1.35,0,237.46,5.8,0,0,18
"4/9/2007","12:00:00",4.872,0.448,236.96,20.6,52,0,18
"4/9/2007","13:00:00",1.496,0.16,241.97,6.2,0,0,18
"4/9/2007","14:00:00",0.488,0.242,241.07,2.4,0,1,0
"4/9/2007","15:00:00",0.404,0.104,241.06,2,0,0,0
"4/9/2007","16:00:00",0.544,0.25,238.99,2.6,0,1,0
"4/9/2007","17:00:00",0.372,0.08,241.38,1.8,0,0,0
"4/9/2007","18:00:00",1.73,0.28,237.17,7.4,0,5,18
"4/9/2007","19:00:00",1.41,0.062,236.69,6,0,0,17
"4/9/2007","20:00:00",2.156,0.264,238.4,9,0,1,17
"4/9/2007","21:00:00",3.904,0.048,233.64,17.2,20,0,17
"4/9/2007","22:00:00",0.894,0.31,237.78,4,0,4,0
"4/9/2007","23:00:00",0.568,0.094,241.18,2.4,0,0,0
"5/9/2007","00:00:00",0.262,0.11,242.6,1.2,0,0,0
"5/9/2007","01:00:00",0.226,0.074,240.56,1,0,0,0
"5/9/2007","02:00:00",0.254,0.098,239,1.2,0,1,0
"5/9/2007","03:00:00",0.3,0.19,239.58,1.4,0,2,0
"5/9/2007","04:00:00",0.25,0.098,239.17,1.2,0,1,0
"5/9/2007","05:00:00",0.232,0.086,239.2,1,0,2,0
"5/9/2007","06:00:00",0.228,0.094,239.28,1,0,0,0
"5/9/2007","07:00:00",2.37,0,241.13,9.8,0,0,18
"5/9/2007","08:00:00",3.482,0.214,237.3,14.6,0,36,17
"5/9/2007","09:00:00",1.426,0.122,235.54,6,0,4,17
"5/9/2007","10:00:00",0.184,0,237.28,0.8,0,0,0
"5/9/2007","11:00:00",0.14,0,236.93,0.6,0,0,0
"5/9/2007","12:00:00",0.144,0,240.76,0.6,0,0,0
"5/9/2007","13:00:00",0.142,0,240.21,0.6,0,0,0
"5/9/2007","14:00:00",0.212,0.102,238.34,1,0,1,0
"5/9/2007","15:00:00",0.142,0,239.86,0.6,0,0,0
"5/9/2007","16:00:00",0.288,0.21,240.08,1.4,0,1,0
"5/9/2007","17:00:00",0.122,0,239.6,0.6,0,0,0
"5/9/2007","18:00:00",1.346,0.192,239.5,5.6,0,2,18
"5/9/2007","19:00:00",0.132,0,239.93,0.6,0,0,0
"5/9/2007","20:00:00",1.7,0,238.05,7.2,0,0,0
"5/9/2007","21:00:00",2.836,0.052,237.86,11.8,0,0,18
"5/9/2007","22:00:00",1.802,0.11,234.68,7.6,0,3,17
